"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-location","img-wrp href","he-lazy-image src 2","he-lazy-image src 3","listing-card--owner-info__firm-name","listing-card--owner-info__name","list-view-header"
"https://www.hepsiemlak.com/istanbul-kadikoy-merdivenkoy-kiralik/daire/104215-1655","31","47.000","04-06-2025","Kiralık Daire","3 +
                          1","130 m²","32
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/8/2/2/9/6/4/4/020e0834-dc68-4f7e-82f9-f7b99cfccd64.jpg","EİDS onaylı","İstanbul / Kadıköy / Merdivenköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-zen-104215","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/1/2/4/0/1/46e243d1-0550-48fa-9695-78c7cda3cb02.jpg","Coldwell Banker Zen","","Kadıköy Merdivenköyde 3+1 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-besiktas-ortakoy-kiralik/daire/118119-510","31","43.000","29-05-2025","Kiralık Daire","2 +
                          1","87 m²","34
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/9/0/8/6/4/4/1748017484564-44680901.jpg","EİDS onaylı","İstanbul / Beşiktaş / Ortaköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/hilmi-tinmaz-gayrimenkul-118119","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/1/1/8/1/1/c9ab5a7d-ae1c-4a1d-b46d-3b6d8a890710.jpg","Hilmi Tınmaz Gayrimenkul","","Ortaköy Merkezde Caddeye,Sahile Çok Yakın,1.Kat,2+1,87m2,Full Eşyalı,Bakımlı,Temiz ,Ferah Arakat"
"https://www.hepsiemlak.com/istanbul-sariyer-tarabya-kiralik/daire/8272-26707","31","62.000","29-05-2025","Kiralık Daire","3 +
                          1","120 m²","21
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Sarıyer / Tarabya Mah.","https://www.hepsiemlak.com/emlak-ofisi/mansiontr-8272/hakan-ekenel-3919248","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/8/4/2/9/1/9/3/c0277574-964a-43e1-9ef6-7e0e742c7968.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/7/2/8/0/0/e546bec2-02b3-4468-a606-3a9ed79141b4.jpg","Mansıontr","Hakan 
          Ekenel","Tarabya Aydınevler,De Müstakil Tadında Kiralık 3+1 Daire"
"https://www.hepsiemlak.com/istanbul-sisli-19-mayis-kiralik/residence/2969-39308","31","190.000","30-05-2025","Kiralık Residence","4 +
                          1","340 m²","16
                        Yaşında","9. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/9/6/9/2/0/0/33d7e2aa-6628-4d51-b49a-b46010c02afe.jpg","EİDS onaylı","İstanbul / Şişli / 19 Mayıs Mah.","https://www.hepsiemlak.com/emlak-ofisi/sara-eskinaz-proje-ve-emlak-paz-ltd-sti-2969/sara-eskinaz-2969","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/6/9/2/0/0/5f028a41-0dec-4354-bc44-b40d0791d5a8.jpg","Sara Eskinaz Proje Ve Emlak Paz. LTD. ŞTİ.","Sara
          Eskinaz","Elit Residence Mobilya Mobilyasız  Boğaz Manzara 3.5+1 340m2"
"https://www.hepsiemlak.com/istanbul-kadikoy-merdivenkoy-kiralik/daire/104215-1655","31","47.000","04-06-2025","Kiralık Daire","3 +
                          1","130 m²","32
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/1/2/4/0/1/46e243d1-0550-48fa-9695-78c7cda3cb02.jpg","EİDS onaylı","İstanbul / Kadıköy / Merdivenköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-zen-104215","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Coldwell Banker Zen","","Kadıköy Merdivenköyde 3+1 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-uskudar-cengelkoy-kiralik/villa/7499-17168","31","150.000","31-05-2025","Kiralık Villa","5 +
                          2","300 m²","25
                        Yaşında","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/1/9/9/3/4/4/4/75e2cc8c-8fb4-4000-8648-e55cf341dc19.jpg","","İstanbul / Üsküdar / Çengelköy Mah.","","","","","","İki-El Den Ata-2 De Emsalsiz Konumda Tekli Şömineli Tripleks"
"https://www.hepsiemlak.com/istanbul-sariyer-ayazaga-kiralik/daire/0-44727871","13","15.000","02-06-2025","Kiralık Daire","2 +
                          1","77 m²","32
                        Yaşında","En Üst Kat","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/7/8/7/2/7/4/4/1748808810718-44727871.jpg","","İstanbul / Sarıyer / Ayazağa Mah.","","","","","","Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-maltepe-kucukyali-kiralik/daire/2288-3849","26","46.000","29-05-2025","Kiralık Daire","3 +
                          1","140 m²","20
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/4/0/9/7/6/4/4/be86db73-81f1-42aa-9bdb-5e842a589d34.jpg","EİDS onaylı","İstanbul / Maltepe / Küçükyalı Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","","Küçükyalıda Marmaraya Minibüse Çok Yakın 20 Yıllık Bina Geniş 3+1"
"https://www.hepsiemlak.com/istanbul-atasehir-kayisdagi-kiralik/daire/88546-4596","30","26.500","31-05-2025","Kiralık Daire","1 +
                          1","65 m²","10
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/3/2/2/7/4/4/c000748b-ee7e-47fd-b3ac-f74731f69e2d.jpg","EİDS onaylı","İstanbul / Ataşehir / Kayışdağı Mah.","https://www.hepsiemlak.com/emlak-ofisi/emlak-store-atasehir-88546/emlak-store-atasehir-1753731","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/1/3/7/3/5/7/1/2105b13e-0e30-4a50-bd5f-e946b9ad7037.png","Emlak Store Ataşehir","Emlak Store
          Ataşehir","Yeditepe Üniversitesi Karşı Sokağında Geniş Eşyalı Kiralık 1+1"
"https://www.hepsiemlak.com/istanbul-sariyer-tarabya-kiralik/daire/78519-8706","30","35.000","02-06-2025","Kiralık Daire","2 +
                          1","385 m²","28
                        Yaşında","Bahçe Katı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/5/2/6/1/7/4/4/69395f38-bfa4-424c-b74c-a4e52f198edd.jpg","","İstanbul / Sarıyer / Tarabya Mah.","","","","","","Tarabya Sahile Metroya Yürüme Mesafesinde Bahçeli Kiralık 110m2 2+1 Daire"
"https://www.hepsiemlak.com/istanbul-tuzla-aydinli-kiralik/daire/83414-351","30","30.000","02-06-2025","Kiralık Daire","2 +
                          1","100 m²","10
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/1/5/2/1/3/4/4/1741686693-02044-44312516.jpeg","EİDS onaylı","İstanbul / Tuzla / Aydınlı Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","","Tuzla Aydınlı  Da Havuzlu Site İçerisinde 80m2 Net 2+1 Temiz Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-sisli-ferikoy-kiralik/daire/91167-1061","25","29.000","28-05-2025","Kiralık Daire","2 +
                          1","115 m²","23
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/7/0/7/0/7/4/4/4a875fe5-9c8b-4521-bee0-85c7830ae550.jpg","EİDS onaylı","İstanbul / Şişli / Feriköy Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","","2864 Rengarenk Ten Şişli Kurtuluş Ta Kullanışlı Tertemiz Daire"
"https://www.hepsiemlak.com/istanbul-bakirkoy-yesilkoy-kiralik/daire/2237-4803","29","75.000","02-06-2025","Kiralık Daire","1 +
                          1","75 m²","7
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/1/6/0/3/7/4/4/70353ca8-3612-42e3-b12f-4ad969b44d4c.jpg","EİDS onaylı","İstanbul / Bakırköy / Yeşilköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/yesilyurt-emlak-2237/akin-cagil-2237","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/3/2/2/0/0/ca936f3a-5cca-4c5d-9ed4-08259fbd66a6.png","Yeşilyurt Emlak","Akın
          Çağıl","Yeşilyurt Emlak'tan Yeni Binada Eşyalı Kiralık 1+1 Daire"
"https://www.hepsiemlak.com/istanbul-atasehir-ataturk-kiralik/daire/13402-102950","29","35.000","02-06-2025","Kiralık Daire","1 +
                          1","59 m²","30
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/3/6/0/3/7/4/4/f7a1a535-19d7-4045-843f-077e69c8d5b3.jpg","EİDS onaylı","İstanbul / Ataşehir / Atatürk Mah.","https://www.hepsiemlak.com/emlak-ofisi/asedas-emlak-atasehir-13402","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/0/4/3/1/0/e267b6e2-6793-4d47-8522-6e52a9b86b62.jpg","Asedas Emlak Ataşehir","","Ataşehir Gardenya' Da Metropol Avm' Ye Yürüme Mesafesinde 1+1"
"https://www.hepsiemlak.com/istanbul-gungoren-maresal-cakmak-kiralik/daire/85708-3654","29","17.000","04-06-2025","Kiralık Daire","2 +
                          1","85 m²","28
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/0/2/7/0/7/4/4/1748953770-152093-44707203.jpeg","EİDS onaylı","İstanbul / Güngören / Mareşal Çakmak Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","","Güngören Mareşal Çakmak Mah Kiralık 2+1 Daire 1.Arakat Ön Cephe"
"https://www.hepsiemlak.com/istanbul-eyupsultan-karadolap-kiralik/daire/109158-3441","29","31.000","31-05-2025","Kiralık Daire","2 +
                          1","90 m²","8
                        Yaşında","7. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/5/4/7/8/6/4/4/1748697026-4239259-44687458.jpeg","EİDS onaylı","İstanbul / Eyüpsultan / Karadolap Mah.","https://www.hepsiemlak.com/emlak-ofisi/royalmax-109158/kadir-yavuz-2277090","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/0/9/0/7/7/2/2/09b4e688-9006-4a06-9efc-3c882dbf9d67.jpg","Royalmax","Kadir
          Yavuz","Royalmax'dan Site'de İsfanbul Avm Yakını 7 Kat 2+1 95 M² Daire"
"https://www.hepsiemlak.com/istanbul-sisli-gulbahar-kiralik/daire/63848-3473","29","23.000","31-05-2025","Kiralık Daire","2 +
                          1","85 m²","30
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/8/2/4/8/5/4/4/67153521-b914-4f80-b2e6-bcbb3fdf69e4.jpg","EİDS onaylı","İstanbul / Şişli / Gülbahar Mah.","https://www.hepsiemlak.com/emlak-ofisi/city-emlak-63848","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/4/8/3/6/0/8888f679-a3d0-4c49-bdd8-faa6ce466cf0.jpg","Cıty Emlak","","M.Köy Gülbağda Cadde Üzerinde Yokuşsuz Konumda Asansorlu Teraslı 2+1 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-kartal-yukari-kiralik/daire/33900-1377","29","31.000","31-05-2025","Kiralık Daire","3 +
                          1","130 m²","25
                        Yaşında","5. Kat","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/2/1/0/5/4/4/9e3214a7-f622-41bb-a003-62b88d2a3a93.jpg","","İstanbul / Kartal / Yukarı Mah.","","","","","","Kartal Yukarı Mahallede Tanrıverdi Gayrimenkulden Kiralık 3+1,Daire"
"https://www.hepsiemlak.com/istanbul-atasehir-fetih-kiralik/daire/2585-1293","29","46.000","30-05-2025","Kiralık Daire","3 +
                          1","120 m²","32
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/4/6/3/4/4/4/1744099268-161355-44436447.jpeg","EİDS onaylı","İstanbul / Ataşehir / Fetih Mah.","https://www.hepsiemlak.com/emlak-ofisi/edit-emlak-2585/hasan-sahin-2585","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/8/5/2/0/0/642c2d1b-aafc-468f-b695-9850a23b1a40.jpg","Edit Emlak","Hasan
          Şahin","Ataşehir Kiralık 3+1 Esin Sitesi Fetih Mahallesi"
"https://www.hepsiemlak.com/istanbul-beyoglu-tomtom-kiralik/daire/73025-5993","25","40.000","03-06-2025","Kiralık Daire","1 +
                          1","105 m²","105
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/3/0/2/3/7/4/4/eb000913-63ba-42bb-b12e-af7b83f82b86.jpg","EİDS onaylı","İstanbul / Beyoğlu / Tomtom Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","","Beyoğlunda Ana Cadde Üstü Eşyalı 100 M2 1+1 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-esenyurt-ucevler-kiralik/daire/154629-31","12","14.500","03-06-2025","Kiralık Daire","2 +
                          1","65 m²","9
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/5/8/9/3/7/4/4/1748977349870-44739851.jpg","EİDS onaylı","İstanbul / Esenyurt / Üçevler Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","","Kiralık 2+1 Esenyurt Üçevler 946 Sk"
"https://www.hepsiemlak.com/istanbul-kadikoy-bostanci-kiralik/daire/3340-1464","28","90.000","02-06-2025","Kiralık Daire","3 +
                          1","145 m²","Sıfır Bina","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/0/1/3/7/4/4/0b40f2d1-4538-4f6c-8923-64712fabe896.jpg","EİDS onaylı","İstanbul / Kadıköy / Bostancı Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","","Bostancı Eminali Paşa Caddesi'nde Balkonlu Sıfır Kiralık 3+1 Daire"
"https://www.hepsiemlak.com/istanbul-sile-bucakli-kiralik/daire/0-44733099","12","20.000","02-06-2025","Kiralık Daire","3 +
                          1","120 m²","25
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/9/0/3/3/7/4/4/Wk8wAL0p9JCjooM3sVUjU.jpg","EİDS onaylı","İstanbul / Şile / Bucaklı Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","","3+1 Bahçe Katı Geniş Ferah Daire"
"https://www.hepsiemlak.com/istanbul-bakirkoy-yesilkoy-kiralik/daire/114219-868","24","60.000","02-06-2025","Kiralık Daire","3 +
                          1","160 m²","40
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/7/1/2/3/7/4/4/1748872406-770472-44732179.jpeg","EİDS onaylı","İstanbul / Bakırköy / Yeşilköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/okcu-gayrimenkul-114219","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/1/2/4/1/1/c078fe85-1a0b-452b-a894-c2b81065afdf.jpg","Okçu Gayrimenkul","","Okçu Gayrimenkul'den Köşe Konumlu Ferah Aydınlık 160 M² Üst Kat"
"https://www.hepsiemlak.com/istanbul-bakirkoy-yesilkoy-kiralik/daire/114219-868","24","60.000","02-06-2025","Kiralık Daire","3 +
                          1","160 m²","40
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Bakırköy / Yeşilköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/okcu-gayrimenkul-114219","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/1/2/4/1/1/c078fe85-1a0b-452b-a894-c2b81065afdf.jpg","","Okçu Gayrimenkul","","Okçu Gayrimenkul'den Köşe Konumlu Ferah Aydınlık 160 M² Üst Kat"
"https://www.hepsiemlak.com/istanbul-esenyurt-cumhuriyet-kiralik/daire/0-44706545","12","14.500","28-05-2025","Kiralık Daire","1 +
                          1","85 m²","8
                        Yaşında","13. Kat","","","","İstanbul / Esenyurt / Cumhuriyet Mah.","","","","","","Metrobüsün Dibinde Full Eşyalı Rezidans"
"https://www.hepsiemlak.com/istanbul-sariyer-huzur-kiralik/residence/119728-4431","28","75.000","28-05-2025","Kiralık Residence","2 +
                          1","120 m²","4
                        Yaşında","8. Kat","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/2/7/9/1/1/30a9fd0e-b329-4956-96ca-77b308ea07c2.jpg","","İstanbul / Sarıyer / Huzur Mah.","https://www.hepsiemlak.com/emlak-ofisi/durukan-real-estate-119728","","","Durukan Real Estate","","Avangart İstanbul 2+1 Kiralık Eşyalı Daire-Vadistanbul-Furnıshed"
"https://www.hepsiemlak.com/istanbul-sisli-fulya-kiralik/daire/14921-642","24","30.000","03-06-2025","Kiralık Daire","2 +
                          1","110 m²","35
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/8/1/2/8/4/4/4/1744802804-865209-44482187.jpeg","EİDS onaylı","İstanbul / Şişli / Fulya Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","","Şişli Fulya Da Cevahir Avm.Ye Yakın Lokasyonda 3+1 Daire"
"https://www.hepsiemlak.com/istanbul-kagithane-gultepe-kiralik/daire/65108-2645","28","23.000","02-06-2025","Kiralık Daire","2 +
                          1","80 m²","10
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/3/6/6/5/2/3/4/413c5ba2-b592-4ef5-bc39-0e9145f08dd4.jpg","EİDS onaylı","İstanbul / Kağıthane / Gültepe Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","","Eren Emlak'tan İstanbul Kağıthane Gültepe Mahallesinde Kiralık Daire 2+1 80 M2 Balkonlu"
"https://www.hepsiemlak.com/istanbul-esenyurt-sultaniye-kiralik/daire/141012-4","12","10.500","02-06-2025","Kiralık Daire","2 +
                          1","80 m²","5
                        Yaşında","21 ve üzeri","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/3/1/2/9/0/2/4/1705990319761-42092136.jpg","","İstanbul / Esenyurt / Sultaniye Mah.","","","","","","Nlogo Sitesi Eşyalı Kiralık 2+1 Daire Manzaralı"
"https://www.hepsiemlak.com/istanbul-esenyurt-akevler-kiralik/daire/6904-13894","21","24.000","03-06-2025","Kiralık Daire","2 +
                          1","120 m²","6
                        Yaşında","6. Kat","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/7/5/0/9/5/4/4/86052b7e-941e-4d2c-b60d-7cc21f3fcec9.jpg","","İstanbul / Esenyurt / Akevler Mah.","https://www.hepsiemlak.com/emlak-ofisi/istanbul-34-gayrimenkul-6904/istanbul-gayrimenkul-6904","","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/4/0/9/6/0/0/9d9315b1-e2c9-4084-b597-531175538a7b.jpg","İstanbul 34 Gayrimenkul","İstanbul
          Gayrimenkul","Esenyurt Akevler Mahallesi Venüs Rezidans Eşyalı Kiralık2+1daire"
"https://www.hepsiemlak.com/istanbul-uskudar-murat-reis-kiralik/daire/120150-3319","14","25.000","03-06-2025","Kiralık Daire","2 +
                          1","90 m²","28
                        Yaşında","Giriş Katı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/8/9/1/1/5/4/4/1745310646914-44511989.jpg","","İstanbul / Üsküdar / Murat Reis Mah.","https://www.hepsiemlak.com/emlak-ofisi/f-l-emlak-120150","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/5/1/0/2/1/fc97d3f0-ca43-44a8-9e06-6fbd2ab208e0.jpg","F-l Emlak","","F-L Emlaktan Kiralik Daire"
"https://www.hepsiemlak.com/istanbul-besiktas-etiler-kiralik/daire/2845-4374","27","30.000","02-06-2025","Kiralık Daire","3 +
                          1","110 m²","45
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/8/8/9/1/7/4/4/15c53749-b2d2-4a4e-943e-5a8146573cd8.jpg","EİDS onaylı","İstanbul / Beşiktaş / Etiler Mah.","https://www.hepsiemlak.com/emlak-ofisi/size-ozel-emlak-2845","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/4/8/2/0/0/63c823a2-c0a1-4e74-9952-1da69d9b8f09.jpg","Size Özel Emlak","","Size Özel Etilerde Sitede,0t0parklı,Eşyasız Kısa Dönem 2+1"
"https://www.hepsiemlak.com/istanbul-sisli-esentepe-kiralik/residence/67970-4807","27","115.000","28-05-2025","Kiralık Residence","1 +
                          1","129 m²","17
                        Yaşında","16. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/0/2/8/0/7/4/4/b2d99b52-75a8-4a2d-b120-5018c2d8361a.jpg","EİDS onaylı","İstanbul / Şişli / Esentepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-hills-67970","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/7/9/7/6/0/3f0885d8-aec4-495b-a3eb-81a0052933e0.jpg","Remax Hills","","Astoria Kempinski Residences Kiralık Geniş Tip 1+1"
"https://www.hepsiemlak.com/istanbul-beyoglu-cihangir-kiralik/daire/15417-3329","27","30.000","28-05-2025","Kiralık Daire","1 +
                          1","55 m²","70
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/5/6/4/8/6/4/4/93117f13-2ff6-413f-b09d-690cc081cf50.jpg","EİDS onaylı","İstanbul / Beyoğlu / Cihangir Mah.","https://www.hepsiemlak.com/emlak-ofisi/sommer-deniz-emlak-ofisi-15417/mehmet-ali-deniz-15417","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/1/4/5/1/0/4ba30066-4f94-495c-b902-8d5f28a6f4a3.jpg","Sommer Deniz Emlak Ofisi","Mehmet Ali
          Deniz","Cihangir Caddesinde 1+1, Full Eşyalı 2. Kat Daire"
"https://www.hepsiemlak.com/istanbul-beyoglu-gumussuyu-kiralik/daire/14334-1981","27","40.000","01-06-2025","Kiralık Daire","1 +
                          1","75 m²","45
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/0/7/2/6/4/4/3ed0c897-db4a-4d80-a871-94fc38658616.jpg","EİDS onaylı","İstanbul / Beyoğlu / Gümüşsuyu Mah.","https://www.hepsiemlak.com/emlak-ofisi/helin-emlak-14334","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/3/3/4/1/0/2cba9e23-e9b4-41ac-9bbf-79fbd5836f90.jpg","Helin Emlak","","Helinden The Marmara Arkasnda Yenilenmiş Çok Şık Faturalar Dahil"
"https://www.hepsiemlak.com/istanbul-fatih-koca-mustafapasa-kiralik/daire/39589-10431","27","17.000","04-06-2025","Kiralık Daire","2 +
                          1","80 m²","42
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/0/9/4/1/6/4/4/cf28e9e7-aa20-4b47-991a-ab0b7966203e.jpg","EİDS onaylı","İstanbul / Fatih / Koca Mustafapaşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/deniz-emlak-fatih-capa-findikzade-39589","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/8/5/9/3/0/8cb36dcb-1d6b-4099-a7b4-20ed133e7f4f.jpg","Deniz Emlak Fatih-çapa-fındıkzade","","Fatih K.M.Paşa Cambaziye Okul Sk Ta 2 Ara Katta Ferah Daire"
"https://www.hepsiemlak.com/istanbul-sisli-gulbahar-kiralik/daire/90941-660","27","28.000","02-06-2025","Kiralık Daire","4 +
                          1","165 m²","35
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/6/4/8/0/5/4/4/cfcdf669-f88c-4f34-a82f-5fcc916a7b9b.jpg","EİDS onaylı","İstanbul / Şişli / Gülbahar Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","","Mecidiyeköy Gülbağda 4+1 Masrafsız Dubleks Daire"
